28 Jan 2020 03:37:21.663,28 Jan 2020 03:45:09.315,Humphreys_Peak
27 Jan 2020 06:02:17.173,27 Jan 2020 06:12:46.479,Mount_Graham
27 Jan 2020 07:39:07.680,27 Jan 2020 07:49:19.345,Mount_Graham
27 Jan 2020 21:07:26.415,27 Jan 2020 21:15:09.187,Mount_Graham
27 Jan 2020 22:42:01.260,27 Jan 2020 22:53:06.890,Mount_Graham
28 Jan 2020 00:20:19.226,28 Jan 2020 00:29:20.956,Mount_Graham
28 Jan 2020 02:00:37.885,28 Jan 2020 02:05:37.714,Mount_Graham
28 Jan 2020 03:38:49.343,28 Jan 2020 03:44:52.512,Mount_Graham
27 Jan 2020 05:59:55.852,27 Jan 2020 06:10:40.541,Mount_Jefferson_Nevada
27 Jan 2020 07:36:50.854,27 Jan 2020 07:47:08.704,Mount_Jefferson_Nevada
27 Jan 2020 22:42:32.323,27 Jan 2020 22:52:47.208,Mount_Jefferson_Nevada
28 Jan 2020 00:18:51.147,28 Jan 2020 00:29:45.229,Mount_Jefferson_Nevada
28 Jan 2020 01:57:10.233,28 Jan 2020 02:06:31.071,Mount_Jefferson_Nevada
28 Jan 2020 03:35:25.188,28 Jan 2020 03:44:21.914,Mount_Jefferson_Nevada
